395340	2359332
635451	2359332
1495402	2359332
93947	3145778
735035	3145778
7491253	3145778
6537204	3145778
1387259	3145778
7452927	3145778
1238349	3
1274271	3
81131	2020382
1274271	2020382
72441	1677487
764959	1677487
818472	1677487
1238349	2561877
1274271	2561877
1238349	2561495
1274271	2561495
1238349	2561899
1274271	2561899
7242403	2561899
372633	2561022
764959	2561022
53821	2611106
251760	2611106
372633	2611106
764959	2611106
1174212	2611106
1455311	2611106
7488038	2610267
1174212	2610267
1174212	2276716
251760	622864
372633	622864
1174212	622864
1455311	622864
339909	624427
1344120	624427
1455311	625483
1238349	1611945
1344120	1611945
1174212	1612430
7242315	1612430
53821	298971
764959	298971
1455311	298971
1238349	299233
1274271	299233
372633	299135
764959	299135
365059	9268
1284370	9268
143666	11332
835632	11332
153780	688772
691275	688772
7409205	1677531
1531688	1677531
1748837	1677531
415731	1690203
518274	1690203
960318	1691106
1407118	1691106
1594698	1691106
1629901	1691106
143666	1691206
835632	1691206
840507	1691448
1230992	1691448
354758	1691893
377858	1691893
735592	1691893
1794821	1691893
143666	1692122
1780120	1692122
648019	1803867
1264405	1803867
142607	1804265
1704553	1804265
1457437	1805253
1780999	1805253
399040	1975200
519304	2019400
840507	2019400
6790126	2019400
985540	2019661
5730193	2019661
660304	2020079
691275	2020079
971968	2020079
985540	2020079
5730193	2020079
153780	2020349
691275	2020349
1734006	2020349
46232	2020521
348956	2020521
691275	2020521
920829	2020521
971968	2020521
5792914	2020568
1573133	2020568
1734006	2020568
1838871	2020568
627138	2020940
769995	2020940
804791	2020940
1880537	2020940
584009	2022202
736178	2022202
805153	2022202
1734006	2022202
178956	2022218
342398	2022218
691275	2022218
84844	2022901
89751	2022901
5857939	2022901
1701435	2022901
313505	2275853
519304	2275853
909195	2276539
1789326	2276539
769995	2277045
1603432	2277045
46232	2816096
348956	2816096
691275	2816096
920829	2816096
262401	3285671
590987	3285671
7399474	3285671
201138	8865
1777721	8865
350566	8984
996265	8984
168527	9025
552096	9025
1742191	9025
197193	9130
824532	9130
153626	9387
172654	9387
1094608	9387
1547406	9387
1396556	9406
1547573	9406
5793055	9905
767845	9905
415731	10129
1078796	10129
575690	10584
1105944	10584
1045436	10813
1475679	10813
867185	11176
445588	11288
1303656	11288
927148	11444
1151378	11444
1302813	11444
314819	12150
781738	12150
1633559	12150
7488470	12150
409063	298564
5792610	298626
586930	298653
1748141	298653
5994252	298653
371510	298679
550263	298679
816308	298679
108302	298683
733939	298683
1791167	298683
409063	298732
1232414	298779
1691212	298779
1712057	298779
997967	298780
1391676	298780
1838803	298780
1337445	298798
1778739	298819
317033	298866
5732417	298866
1766890	298866
5951882	298906
1238349	298906
20164	298926
1044253	298926
5984493	298932
1396556	298932
1547573	298932
847855	298974
1316200	298974
72441	298989
764959	298989
1846325	298989
1274271	298994
1846325	298994
5792610	299024
317033	299045
882054	299045
5792610	299100
72441	299113
251760	299113
764959	299113
251760	299174
72441	299179
764959	299179
5792935	299209
586930	299209
7316	299232
718095	299232
1383258	299232
766380	299244
251760	299272
1344120	299272
1691212	299273
1712057	299273
1712826	299273
1630946	299312
1044969	299421
6790126	299421
1225776	516085
5994252	516085
5792610	595873
611075	596293
1238349	596504
1344120	596504
764959	1662294
372633	1662298
880443	1662883
915517	1663405
997905	1663405
616155	1664925
415731	1687698
1078796	1687698
5928886	1687716
1396556	1687716
200574	1687841
573920	1688072
1564336	1688072
586930	1688492
804057	1688492
6511504	1688545
730460	1688545
7488820	1688797
603077	1689789
6446257	1689789
1325689	1689823
1407458	1689823
1541884	1689823
5984493	1689972
1396556	1689972
1547573	1689972
5984493	1689995
1396556	1689995
698995	1690567
1674344	1690567
1407190	1690692
1448931	1690692
1615123	1690692
271823	1691611
317033	1691611
541031	1691611
1366464	1691611
1587999	1691611
1714508	1691611
5984493	1691648
1547573	1691648
522917	1776856
1332239	1776856
1633559	1776856
1442127	1778577
1056339	1829597
5804435	1829597
1455831	1829597
1238349	2019577
1727471	2019577
627138	2019653
925867	2019653
1157145	2019725
1700041	2019725
590987	2019760
390008	2019862
1844865	2019862
471566	2019897
1838803	2019897
53821	2020097
698995	2020097
1340043	2020097
1119110	2020319
1571876	2020319
1832746	2020319
5951544	2020350
5929105	2020350
1395146	2020350
1545970	2020350
1891006	2020350
366486	2020547
227922	2021595
317033	2021595
1598703	2021642
764959	2021920
1174212	2021920
372633	2021947
764959	2021947
399297	2021956
814335	2021956
1359015	2021956
1396556	2021956
344142	2022029
1797997	2022155
7399446	2023363
518048	2023363
1504615	2023363
1727471	2023363
409063	2023365
72441	2024931
764959	2024931
415731	2274648
1078796	2274648
55849	2274677
409063	2274677
600921	2274709
1642651	2274709
1832746	2274709
1157145	2274824
1700041	2274824
1797997	2275138
1238349	2275351
1344120	2275351
1639286	2275365
1391676	2275374
1838803	2275374
1391676	2275532
1486028	2275532
897932	2275710
1748837	2275710
251760	2275948
1238349	2275948
1344120	2275948
1167707	2276028
1838803	2276059
907244	2276352
920184	2276352
1527278	2276352
1633927	2276352
53821	2276623
1340043	2276623
1797997	2276942
1174212	2276953
1846325	2276953
980469	2276970
1340398	2276970
895029	2276981
627138	2277161
1234067	2277161
1461508	2277161
1630483	2277161
5951544	2277303
388661	2277303
1344314	2277303
1395146	2277303
1485455	2277303
1486028	2277303
1623801	2561042
10927	2561102
1157301	2561102
1305728	2561195
1598792	2561195
5951882	2561246
1238349	2561246
696515	2561351
1012366	2561351
1310387	2561351
7492743	2561351
1538912	2561394
7488470	2561394
1174212	2561446
607132	2561581
1274271	2561651
1846325	2561651
586930	2561911
1748141	2561911
607132	2561960
390008	2561968
447469	2561968
314819	2562020
1633559	2562020
7488470	2562020
241603	2618858
1534273	2618858
11496	2813263
1740241	2813263
1783733	2813263
1225444	2813287
1614575	2813287
804589	2813312
1362135	2813312
5792935	2878517
1336794	2878517
1362135	3285635
1482520	3285635
607132	3285958
837034	3286007
1100361	3286007
1106405	3286007
590987	3286040
787974	3286040
1238349	622753
1274271	622753
72441	1611987
764959	1611987
1846325	1611987
372633	1423667
764959	1423667
53821	298546
372633	298546
1846325	298546
1183985	11079
1345753	11079
1183985	11125
1345753	11125
280005	11447
1183985	11447
227922	596097
317033	596097
675962	1687724
1249998	1687724
1183985	1691190
1345753	1691190
1119110	2022366
1832746	2022366
58386	2561361
1089029	2561361
440329	2561765
5994252	2561765
251760	2562132
1158533	2562132
1174212	2609287
7409205	671865
489701	1612442
471566	298636
894801	298636
403458	2561164
1310304	2561164
375571	1665573
5730241	1665573
1161482	11772
764959	2561330
644663	298782
1066476	298898
53821	2019480
923099	2019480
1066484	2019480
372633	2019735
375386	2019735
376014	2019735
80179	2021327
58386	2022834
1089029	2022834
1253425	2022834
435190	2023215
839994	2561036
7487893	2561296
1303714	2561296
1066476	2561314
390990	2561355
397688	2561355
1274271	2561389
1846325	2561389
