8821	3566628
8821	296820
8821	1044933
8821	622839
8821	1636387
8821	1254187
8821	1251441
8821	1252656
8821	1251200
8821	1252143
8828	2961262
8828	411207
8828	596010
8830	1663241
8830	2931424
8830	2021701
8830	2148078
8830	2148292
8830	2248593
8830	2275538
8830	1334346
8830	455525
8830	223762
8830	205584
8830	9742
8830	9695
8830	10500
8830	1252780
8830	515554
8837	8935
8844	1680054
8844	1691130
8844	1688836
8844	1692062
8844	2019703
8844	2275770
8844	2275649
8844	2276204
8844	1045368
8844	298557
8844	298636
8848	1681701
8848	2563430
8848	3313187
8848	3315076
8848	3332051
8848	3334704
8848	2966294
8848	2966577
8848	2023180
8848	3598118
8848	3598765
8848	2276342
8848	2274873
8848	2276508
8848	631633
8848	1335120
8848	1338179
8848	1288563
8848	324035
8848	9742
8851	1677562
8851	2561689
8851	2561342
8851	2021188
8851	2022824
8851	2021804
8851	1488870
8851	1488864
8851	402182
8851	402995
8851	595873
8851	293702
8851	299279
8853	1677529
8853	1663377
8853	1804035
8853	2033180
8853	3573228
8853	1688213
8853	1688638
8853	1687803
8853	1749842
8853	2021656
8853	2021732
8853	2277151
8853	2073313
8853	2073326
8853	596504
8853	197159
8853	623623
8853	624760
8853	9403
8853	11000
8853	299194
8853	299026
8853	298794
8853	298783
8853	298867
8853	298908
8853	1253142
8859	3617115
8859	297288
8859	1516421
8859	1517118
8859	1517675
8859	1516277
8860	1663490
8860	1663497
8860	1663861
8860	1681789
8860	2917293
8860	1688475
8860	2020984
8860	2020912
8860	2821426
8860	402347
8860	1110204
8860	640479
8860	750506
8860	455941
8860	455422
8860	828890
8860	244339
8860	10588
8860	10741
8860	298576
8860	299128
8860	298608
8860	299311
8860	298617
8865	1677487
8865	1662292
8865	1677397
8865	1677391
8865	1677405
8865	3438674
8865	1947162
8865	1947155
8865	3548718
8865	2933962
8865	2931828
8865	2932616
8865	2933574
8865	27001
8865	813581
8865	1516421
8865	1517265
8865	1517441
8865	1517662
8865	1517045
8868	1677524
8868	1677507
8868	3422784
8868	3431308
8868	3430333
8868	3431217
8868	2815966
8868	2816034
8868	2918179
8868	2917898
8868	1777795
8868	3305407
8868	2020633
8868	2022452
8868	2821422
8868	855568
8868	1228
8868	296295
8868	411344
8868	596657
8868	596251
8868	640716
8868	641561
8868	641222
8868	640620
8868	456542
8868	455628
8868	244234
8868	299013
8875	1944453
8875	1942449
8875	3211894
8875	2561829
8875	2020349
8875	2054032
8875	2277045
8875	58261
8875	623547
8875	1636492
8878	1690604
